candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,position,recovery_energy_required,sigma_min,velocity,zonotope_G,zonotope_center,zonotope_volume
,1,,,,-0.9013818995128121,-0.9013818995285499,2.7266661869448185,1.5038870134769258,25.93158376604542,1947,9,66,"[8.414068564297408e-05, -0.08010772740817651, -0.00013919730495816753]",RECOVERY_TAKEOVER,0,"[8.414068724960089e-05, -0.08010772615671158, -0.0001391973055433482]",1.4952831080880629,RETURN,"[2.800114635956437, 1.7938926641275694, 0.9999451114267417]",3.2791702857018388,,"[-0.00014741671984421864, -0.039971262034126334, 0.00013157881577276694]",,,
,1,,,,-0.9022283833542656,-0.9022283833788374,2.7221013149103666,1.512533830839609,25.933434303984107,1948,9,67,"[9.174745134466932e-05, -0.08008546587522526, -0.00012932176882356883]",RECOVERY_TAKEOVER,0,"[9.174745355267078e-05, -0.08008546382188797, -0.00012932176468893886]",1.4952831080880629,RETURN,"[2.800086987561495, 1.7842967024032397, 0.9999688407545199]",3.26528905710902,,"[-0.00012906722957528477, -0.05598835520917139, 0.00010571446200805318]",,,
,1,,,,-0.9034256083237201,-0.9034256083604423,2.71606500058279,1.524090057419324,25.935280464638588,1949,9,68,"[9.370655991012116e-05, -0.08006557370583248, -0.00011684100133113539]",RECOVERY_TAKEOVER,0,"[9.370656334795058e-05, -0.08006557077169418, -0.00011684100172715262]",1.4952831080880629,RETURN,"[2.8000630482467783, 1.7714977198872888, 0.9999876468268949]",3.2513962324899834,,"[-0.00011032591759326054, -0.07200146995033789, 8.23462617418261e-05]",,,
,1,,,,-0.9049613338794609,-0.9049613338606888,2.708593151437555,1.5385693926221307,25.937122536828554,1950,9,69,"[9.140803785206824e-05, -0.08004823055224862, -0.00010293159333345022]",RECOVERY_TAKEOVER,0,"[9.140803740592673e-05, -0.08004823327064514, -0.00010293158993590623]",1.4952831080880629,RETURN,"[2.8000428112240168, 1.7554964612861763, 1.0000020574473765]",3.2374915266445945,,"[-9.204431002284689e-05, -0.08801111606078761, 6.175994307513605e-05]",,,
,1,,,,-0.9068169429129642,-0.9068169429091274,2.6997309460631596,1.5559883788316256,25.93896077529538,1951,9,70,"[8.605081001503804e-05, -0.08003346739650657, -8.852136768165943e-05]",RECOVERY_TAKEOVER,0,"[8.605080802226439e-05, -0.08003346621990204, -8.852136670611799e-05]",1.4952831080880629,RETURN,"[2.8000261233782124, 1.7362935687260885, 1.000012639008638]",3.22357468629747,,"[-7.483414801983927e-05, -0.10401780954008893, 4.405566953880417e-05]",,,
,1,,,,-0.9089682083280242,-0.9089682083344386,2.6895332347715626,1.5763659725441874,25.940795417714245,1952,9,71,"[7.864442901515806e-05, -0.08002120396539704, -7.431694599223051e-05]",RECOVERY_TAKEOVER,0,"[7.864442886784673e-05, -0.0800212025642395, -7.431694393744692e-05]",1.4952831080880629,RETURN,"[2.8000127294371886, 1.7138895827387628, 1.0000199638036258]",3.2096454735871487,,"[-5.910526221680766e-05, -0.12002205033316835, 2.9192280340358066e-05]",,,
,1,,,,-0.9113862442895325,-0.9113862443002132,2.678065010035193,1.5997230691537812,25.94262668604285,1953,9,72,"[7.001792991475642e-05, -0.0800112808677601, -6.0832996102290044e-05]",RECOVERY_TAKEOVER,0,"[7.001792982919142e-05, -0.0800112783908844, -6.083299740566872e-05]",1.4952831080880629,RETURN,"[2.8000023087433434, 1.6882849470547738, 1.0000245855997718]",3.1957036651543933,,"[-4.5101676233856374e-05, -0.13602430650672037, 1.7025681119900058e-05]",,,
,1,,,,-0.9140385789072091,-0.9140385789207582,2.665401945804983,1.626082002852427,25.944454790083075,1954,9,73,"[6.083360338378361e-05, -0.08000348654079839, -4.842155333966927e-05]",RECOVERY_TAKEOVER,0,"[6.0833604948129505e-05, -0.08000348508358002, -4.8421552492072806e-05]",1.4952831080880629,RETURN,"[2.7999945050801642, 1.6594800160226137, 1.0000270223049288]",3.1817490489526237,,"[-3.2934955557099654e-05, -0.15202500381488004, 7.341370451966205e-06]",,,
,1,,,,-0.9168902841189812,-0.9168902841202972,2.651631003909961,1.6554660424913983,25.946279926873153,1955,9,74,"[5.1603857615530865e-05, -0.07999757927721494, -3.7300223561544784e-05]",RECOVERY_TAKEOVER,0,"[5.1603856263682246e-05, -0.07999757677316666, -3.730022217496298e-05]",1.4952831080880629,RETURN,"[2.799988950166205, 1.6274750636740936, 1.0000277445745478]",3.167781425164779,,"[-2.261418403399348e-05, -0.16802451967032303, -1.1867426034275234e-07]",,,
,1,,,,-0.9199051019456109,-0.9199051019454418,2.636851104375543,1.6878989024804074,25.94810227649439,1956,9,75,"[4.270969144222052e-05, -0.07999330473107462, -2.7578430583314588e-05]",RECOVERY_TAKEOVER,0,"[4.270969293429516e-05, -0.07999330759048462, -2.757843139988836e-05]",1.4952831080880629,RETURN,"[2.7999852815232273, 1.5922702936454074, 1.000027169271084]",3.1538006106466603,,"[-1.4072245745549376e-05, -0.18402318061653794, -5.63436037700567e-06]",,,
,1,,,,-0.9230465134100752,-0.9230465134044731,2.6211738545115253,1.7234042851197107,25.94992200764863,1957,9,76,"[3.4419620816248625e-05, -0.07999040937768773, -1.9281166556229722e-05]",RECOVERY_TAKEOVER,0,"[3.4419619623804465e-05, -0.07999040931463242, -1.928116580529604e-05]",1.4952831080880629,RETURN,"[2.7999831554664945, 1.553865849334546, 1.0000256567756776]",3.1398064333085016,,"[-7.188321582299651e-06, -0.2000212624920755, -9.490593688251615e-06]",,,
,1,,,,-0.9262787062873639,-0.9262787062827295,2.604724328884328,1.7620054674480123,25.95173926814877,1958,9,77,"[2.6908183720586366e-05, -0.07998865044107321, -1.2369944514010489e-05]",RECOVERY_TAKEOVER,0,"[2.6908182917395607e-05, -0.07998865097761154, -1.2369944670354016e-05]",1.4952831080880629,RETURN,"[2.7999822559658525, 1.5122618238273096, 1.0000235112580496]",3.125798731453991,,"[-1.8066848381823775e-06, -0.21601899258029014, -1.1964582591053714e-05]",,,
,1,,,,0.15680484706836673,0.15680483742637022,2.5882405163410778,1.8022325302355382,25.953554210313136,1959,9,78,"[2.027339292079316e-05, 1.2197189663276653e-05, -6.760842422082585e-06]",RECOVERY_TAKEOVER,0,"[2.0273393602110445e-05, 1.2197189789731055e-05, -6.760842552466784e-06]",1.4952831080880629,RETURN,"[2.7999823000967434, 1.4690582692550447, 1.000020983124683]",3.1117773531631427,,"[2.2479937459762546e-06, -0.2160165531423575, -1.3316751075470231e-05]",,,
,1,,,,0.32557291576796615,0.32557292228745666,2.572377588439906,1.8425941567498871,25.95529337499724,1960,9,79,"[1.4552712012029497e-05, 1.2336548822533543e-05, -2.339673177246764e-06]",RECOVERY_TAKEOVER,0,"[1.4552711945725605e-05, 1.2336548934399616e-05, -2.339673073947779e-06]",1.4952831080880629,RETURN,"[2.799983040749733, 1.4258552053575497, 1.0000182729810043]",3.0978221557145855,,"[5.158536148382154e-06, -0.216014085832593, -1.3784685710919583e-05]",,,
,1,,,,0.5013193754594825,0.5013193925598909,2.557146875565932,1.8830815925751212,25.957030493550086,1961,9,80,"[9.737299659055335e-06, 1.194621264728468e-05, 1.0255789909682385e-06]",RECOVERY_TAKEOVER,0,"[9.737299478729255e-06, 1.1946212907787412e-05, 1.0255789675284177e-06]",1.4952831080880629,RETURN,"[2.799984267202956, 1.3826526271152841, 1.000015536555442]",3.0838690050434807,,"[7.105996080193221e-06, -0.21601169659006353, -1.3579569912725936e-05]",,,
,1,,,,0.6506116982112524,0.6506116864130205,2.5425595413027433,1.9236868238878357,25.95876569033238,1962,9,81,"[5.7844025315398565e-06, 1.1179515371723124e-05, 3.4748424358634366e-06]",RECOVERY_TAKEOVER,0,"[5.7844026741804555e-06, 1.1179515240655746e-05, 3.4748425150610274e-06]",1.4952831080880629,RETURN,"[2.799985804090223, 1.3394505113875788, 1.000012890138308]",3.0699177752318945,,"[8.262876586501192e-06, -0.21600946068698917, -1.2884601425553249e-05]",,,
,1,,,,0.7422244531512587,0.7422244361534563,2.5286265505107135,1.9644025020735516,25.96049908515304,1963,9,82,"[2.6278825559244477e-06, 1.016497877310285e-05, 5.148303687699708e-06]",RECOVERY_TAKEOVER,0,"[2.6278826226189267e-06, 1.0164978448301554e-05, 5.148303898749873e-06]",1.4952831080880629,RETURN,"[2.7999875092231914, 1.2962488225497564, 1.0000104161840966]",3.0559683480289084,,"[8.788453097686083e-06, -0.21600742769123454, -1.1854940688013308e-05]",,,
,1,,,,0.7723306527656251,0.7723306655335952,2.5153586349507746,2.0052218765433723,25.96223079017545,1964,9,83,"[1.8694247166651527e-07, 9.007622539097814e-06, 6.180732866634229e-06]",RECOVERY_TAKEOVER,0,"[1.8694247216899385e-07, 9.007622793433256e-06, 6.1807327256246936e-06]",1.4952831080880629,RETURN,"[2.7999892706526603, 1.2530475171639601, 1.0000081688106164]",3.0420206123981957,,"[8.825841592019386e-06, -0.21600562616672672, -1.0618794114686461e-05]",,,
,1,,,,0.7592339544669441,0.7592339637688061,2.5027662570112184,2.046138734952685,25.963960910411323,1965,9,84,"[-1.6268308893495256e-06, 7.790874024493632e-06, 6.697501144178629e-06]",RECOVERY_TAKEOVER,0,"[-1.6268309082079213e-06, 7.790874406055082e-06, 6.697501248709159e-06]",1.4952831080880629,RETURN,"[2.799991003284361, 1.2098465477480953, 1.0000061790018162]",3.0280744640911177,,"[8.500475414149481e-06, -0.21600406799192182, -9.279293885850734e-06]",,,
,1,,,,0.722890651508966,0.7228906527452447,2.4908595720767766,2.0871473500699196,25.965689544187864,1966,9,85,"[-2.9039499411109673e-06, 6.57884516254148e-06, 6.812009623982131e-06]",RECOVERY_TAKEOVER,0,"[-2.903949962274055e-06, 6.5788453866844065e-06, 6.812009814893827e-06]",1.4952831080880629,RETURN,"[2.799992645300445, 1.166645865726614, 1.0000044593832316]",3.014129805243671,,"[7.919685425927287e-06, -0.2160027522228893, -7.916891961054308e-06]",,,
,1,,,,0.6760044384725578,0.6760044303614975,2.47964839005628,2.1282424325933866,25.967416783587815,1967,9,86,"[-3.7328600415912896e-06, 5.418789998323792e-06, 6.624265513906229e-06]",RECOVERY_TAKEOVER,0,"[-3.73286002286477e-06, 5.418789896793896e-06, 6.624265552090947e-06]",1.4952831080880629,RETURN,"[2.7999941545803293, 1.1234454236578362, 1.0000030084901497]",3.000186543995858,,"[7.173113417609029e-06, -0.21600166846488963, -6.592038858273062e-06]",,,
,1,,,,0.6248750583923468,0.6248750473375757,2.4691421365596153,2.16941908926659,25.96914271486258,1968,9,87,"[-4.1969391141277646e-06, 4.343597576805802e-06, 6.220364251912646e-06]",RECOVERY_TAKEOVER,0,"[-4.196939244138775e-06, 4.3435975385364145e-06, 6.2203644120018e-06]",1.4952831080880629,RETURN,"[2.7999955052642305, 1.08024517683681, 1.0000018144896632]",2.9862445941322067,,"[6.333725594783476e-06, -0.21600079974537428, -5.347966007890533e-06]",,,
,1,,,,0.5720747943135089,0.5720747986230542,2.4593498141880117,2.2106727856958153,25.970867418818766,1969,9,88,"[-4.372480063340983e-06, 3.3742112815982047e-06, 5.672662747858988e-06]",RECOVERY_TAKEOVER,0,"[-4.3724799070332665e-06, 3.3742112464096863e-06, 5.6726626098679844e-06]",1.4952831080880629,RETURN,"[2.799996684559748, 1.0370450843719607, 1.0000008583497166]",2.972303874742327,,"[5.45922958211528e-06, -0.21600012490311796, -4.2134334583187345e-06]",,,
,1,,,,0.5182784636179539,0.5182784690644554,2.4502799643748134,2.2519993133270106,25.972590971584555,1970,9,89,"[-4.327481163289204e-06, 2.521896972074167e-06, 5.04045712500922e-06]",RECOVERY_TAKEOVER,0,"[-4.327481292420998e-06, 2.521896931284573e-06, 5.040456926508341e-06]",1.4952831080880629,RETURN,"[2.799997689856041, 0.9938451098292767, 1.0000001164721675]",2.958364309495038,,"[4.593733349457439e-06, -0.21599962052372354, -3.2053420333168902e-06]",,,
,1,,,,0.463202064329508,0.46320206988237905,2.44194063018737,2.293394760091134,25.974313444171443,1971,9,90,"[-4.121082730445717e-06, 1.7903085039683298e-06, 4.371006679177405e-06]",RECOVERY_TAKEOVER,0,"[-4.121082838537404e-06, 1.7903084881254472e-06, 4.371006525616394e-06]",1.4952831080880629,RETURN,"[2.7999985261810565, 0.950645221530702, 0.9999995628238944]",2.944425827110536,,"[3.769516803368295e-06, -0.21599926246202275, -2.331140697481409e-06]",,,
,1,,,,0.40601618065628536,0.40601617551687996,2.4343393204745705,2.3348554842772353,25.976034902971044,1972,9,91,"[-3.8035045813839622e-06, 1.1773206975318475e-06, 3.700773082123834e-06]",RECOVERY_TAKEOVER,0,"[-3.8035045690776315e-06, 1.1773206551879412e-06, 3.7007730497862212e-06]",1.4952831080880629,RETURN,"[2.7999992040143256, 0.9074453925847114, 0.9999991706112165]",2.930488360891295,,"[3.008815887091503e-06, -0.21599902699788323, -1.5909860810566423e-06]",,,
,1,,,,0.3454851631308068,0.34548515502172794,2.427482975718896,2.376378091240146,25.977755410257956,1973,9,92,"[-3.416356567665792e-06, 6.766168928029615e-07, 3.0567692970201844e-06]",RECOVERY_TAKEOVER,0,"[-3.4163565487688174e-06, 6.766168780814041e-07, 3.0567694011551794e-06]",1.4952831080880629,RETURN,"[2.7999997374503716, 0.8642456007174725, 0.9999989135493862]",2.9165518482412334,,"[2.3255445735583444e-06, -0.21599889167450467, -9.796322216526052e-07]",,,
,1,,,,0.27995812272308873,0.27995812127756875,2.421377935926208,2.417959412594161,25.979475024460083,1974,9,93,"[-2.993212774721237e-06, 2.790314016842822e-07, 2.4579357241211687e-06]",RECOVERY_TAKEOVER,0,"[-2.99321277452691e-06, 2.790314113099157e-07, 2.45793580688769e-06]",1.4952831080880629,RETURN,"[2.8000001426950307, 0.8210458279631996, 0.9999987667816563]",2.9026162304122853,,"[1.726902018614097e-06, -0.21599883586822433, -4.880450768283715e-07]",,,
,1,,,,0.9632118840130046,0.9632118840130595,2.4161021027417386,2.4589917344657124,25.98119380067607,1975,9,94,"[-2.5603578569622088e-06, 0.03135254225231453, 1.916481451225574e-06]",RECOVERY_TAKEOVER,0,"[-2.560357870606822e-06, 0.03135254234075546, 1.9164815512340283e-06]",1.4952831080880629,RETURN,"[2.8000004368682774, 0.7784731116346011, 0.99999870750227]",2.8886814519994304,,"[1.2148304472216552e-06, -0.20972832741776143, -1.0474878658325664e-07]",,,
,1,,,,0.9644392787238798,0.9644392787242407,2.411755863734832,2.4982119841833152,25.98294215986342,1976,9,95,"[-2.137630903663832e-06, 0.06514654675026492, 1.439146031170993e-06]",RECOVERY_TAKEOVER,0,"[-2.137630872312002e-06, 0.0651465430855751, 1.4391459899343317e-06]",1.4952831080880629,RETURN,"[2.800000637081749, 0.7378303770860541, 0.9999987153354334]",2.8747161087793547,,"[7.873042664888888e-07, -0.19669901806770845, 1.8308041965094197e-07]",,,
,1,,,,0.9655640791871101,0.9655640791870376,2.4083271956199894,2.5346710291126215,25.984720313801564,1977,9,96,"[-1.7393077222174612e-06, 0.07999959234079312, 1.0283519791029278e-06]",RECOVERY_TAKEOVER,0,"[-1.7393077769156662e-06, 0.07999959588050842, 1.0283520168741234e-06]",1.4952831080880629,RETURN,"[2.800000759756448, 0.7000905653193283, 0.999998772518557]",2.8607239811216503,,"[4.394427220453965e-07, -0.18069909959954983, 3.8875081547152755e-07]",,,
,1,,,,0.9665635413301077,0.9665635413301539,2.405703843502892,2.5680711079075236,25.986510471606756,1978,9,97,"[-1.374976258840211e-06, 0.07999949291658627, 6.832303013844927e-07]",RECOVERY_TAKEOVER,0,"[-1.3749762501902296e-06, 0.07999949157238007, 6.832303256487648e-07]",1.4952831080880629,RETURN,"[2.800000820145467, 0.6655507352577501, 0.999998863933326]",2.8467307233932293,,"[1.6444747027735432e-07, -0.1646992010162326, 5.253968757484261e-07]",,,
,1,,,,0.9674412017623006,0.9674412017622498,2.4037505184766674,2.5984025782375006,25.988299978428728,1979,9,98,"[-1.0503719254835974e-06, 0.07999943962600979, 4.0051104790902937e-07]",RECOVERY_TAKEOVER,0,"[-1.0503719067855855e-06, 0.07999943941831589, 4.0051105543170706e-07]",1.4952831080880629,RETURN,"[2.8000008320275227, 0.6342108838470238, 0.9999989770229222]",2.8327541167245944,,"[-4.5626914819365167e-08, -0.14869931309103063, 6.05499085330232e-07]",,,
,1,,,,0.9682084594490253,0.9682084594489799,2.402343633888391,2.6256572048894946,25.99008887432475,1980,9,99,"[-7.681498421319196e-07, 0.07999942260594282, 1.752783583624024e-07]",RECOVERY_TAKEOVER,0,"[-7.681498459533032e-07, 0.0799994245171547, 1.752783589381579e-07]",1.4952831080880629,RETURN,"[2.800000807539143, 0.6060710096809365, 0.9999991016283064]",2.818794121027369,,"[-1.992568832457491e-07, -0.13269942856984207, 6.405547570027125e-07]",,,
,1,,,,0.968874870744933,0.9688748707449529,2.401371668775004,2.649827983993371,25.991877196804086,1981,9,100,"[-5.28579506566554e-07, 0.07999943310685566, 1.5950337879511246e-09]",RECOVERY_TAKEOVER,0,"[-5.28579505498783e-07, 0.07999943196773529, 1.5950337717285379e-09]",1.4952831080880629,RETURN,"[2.800000757116176, 0.5811311126291052, 0.9999992297711585]",2.804850698676201,,"[-3.049727845590599e-07, -0.11669954194847093, 6.408737637603027e-07]",,,
,1,,,,0.9694484266098697,0.9694484266098967,2.4007354338944658,2.670908999692063,25.99366498094446,1982,9,101,"[-3.3015427759294125e-07, 0.07999946355325684, -1.2699442777983551e-07]",RECOVERY_TAKEOVER,0,"[-3.301542790268286e-07, 0.07999946177005768, -1.2699442208941036e-07]",1.4952831080880629,RETURN,"[2.800000689518533, 0.5593911935104762, 0.9999993554060227]",2.7909238143581483,,"[-3.7100364007764814e-07, -0.10069964923781956, 6.154748782043356e-07]",,,
,1,,,,0.9699357742823557,0.9699357742823648,2.4003482585102898,2.6888953075968156,25.995452259969372,1983,9,102,"[-1.7011343727235424e-07, 0.0799995075414634, -2.1707085218019582e-07]",RECOVERY_TAKEOVER,0,"[-1.7011343800277245e-07, 0.07999950647354126, -2.1707084840727475e-07]",1.4952831080880629,RETURN,"[2.8000006119155363, 0.5408512538137414, 0.9999994741595813]",2.777013434931271,,"[-4.05026327532119e-07, -0.08469974772952688, 5.720607077682964e-07]",,,
,1,,,,0.9703423943054663,0.9703423943054701,2.4001361149438245,2.703782840624559,25.99723906505187,1984,9,103,"[-4.487867791870319e-08, 0.0799995597910778, -2.750445722230583e-07]",RECOVERY_TAKEOVER,0,"[-4.487867855118566e-08, 0.07999955862760544, -2.750445844412752e-07]",1.4952831080880629,RETURN,"[2.800000530012697, 0.5255112954636576, 0.9999995830708315]",2.7631195292918482,,"[-4.1400206311585965e-07, -0.06869983577131131, 5.170517933236848e-07]",,,
,1,,,,0.9706727412272924,0.9706727412272952,2.400037696286318,2.715568333800207,25.99902542543967,1985,9,104,"[4.9590191075950547e-08, 0.07999961606414935, -3.0694334213017496e-07]",RECOVERY_TAKEOVER,0,"[4.9590191508741555e-08, 0.07999961823225021, -3.06943348959976e-07]",1.4952831080880629,RETURN,"[2.8000004482040883, 0.5133713206306783, 0.9999996803423232]",2.749242068249664,,"[-4.0408402490066955e-07, -0.052699912558481436, 4.556631248976498e-07]",,,
